home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_shot_efficiency,away_shot_efficiency,home_faceoffs,away_faceoffs,home_faceoff_efficiency,away_faceoff_efficiency,attendance,capacity,attendance_rate,home_win,match_url
Авангард,Куньлунь Ред Стар,6,4,40,29,0.15,0.13793103448275862,27,38,0.4153846153846154,0.5846153846153846,12011,12011,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104219/
Барыс,Северсталь,4,1,26,26,0.15384615384615385,0.038461538461538464,26,25,0.5098039215686274,0.49019607843137253,5525,12000,0.46041666666666664,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104221/
Салават Юлаев,Локомотив,1,3,28,36,0.03571428571428571,0.08333333333333333,26,34,0.43333333333333335,0.5666666666666667,8211,8522,0.9635062191973716,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104223/
Динамо Мн,Динамо М,1,2,30,26,0.03333333333333333,0.07692307692307693,30,25,0.5454545454545454,0.45454545454545453,14425,15266,0.944910258089873,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104225/
ХК Сочи,Витязь,2,3,38,29,0.05263157894736842,0.10344827586206896,37,16,0.6981132075471698,0.3018867924528302,2934,12000,0.2445,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104227/
ЦСКА,Нефтехимик,2,1,34,31,0.058823529411764705,0.03225806451612903,24,36,0.4,0.6,3668,12680,0.28927444794952684,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104229/
Адмирал,Автомобилист,0,3,30,28,0.0,0.10714285714285714,24,23,0.5106382978723404,0.48936170212765956,2998,5915,0.5068469991546914,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104231/
Сибирь,Торпедо,4,1,27,29,0.14814814814814814,0.034482758620689655,29,18,0.6170212765957447,0.3829787234042553,10518,10587,0.9934825729668462,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104233/
Авангард,Северсталь,0,0,27,24,0.0,0.0,24,28,0.46153846153846156,0.5384615384615384,11430,12011,0.9516276746315877,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104235/
Трактор,Салават Юлаев,3,4,25,27,0.12,0.14814814814814814,22,35,0.38596491228070173,0.6140350877192983,7500,7500,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104237/
Ак Барс,СКА,2,4,20,41,0.1,0.0975609756097561,26,24,0.52,0.48,8519,8900,0.9571910112359551,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104239/
Динамо Мн,Металлург Мг,1,4,27,23,0.037037037037037035,0.17391304347826086,33,32,0.5076923076923077,0.49230769230769234,8159,15266,0.5344556530852875,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104245/
ХК Сочи,Витязь,1,3,33,38,0.030303030303030304,0.07894736842105263,34,33,0.5074626865671642,0.4925373134328358,2374,12000,0.19783333333333333,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104241/
Спартак,Динамо М,0,0,25,26,0.0,0.0,19,31,0.38,0.62,8617,12724,0.6772241433511474,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104243/
ЦСКА,Амур,2,1,30,37,0.06666666666666667,0.02702702702702703,29,35,0.453125,0.546875,5011,12680,0.39518927444794955,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104247/
Сибирь,Металлург Мг,0,0,28,26,0.0,0.0,27,30,0.47368421052631576,0.5263157894736842,10518,10587,0.9934825729668462,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104249/
Трактор,Барыс,2,0,33,29,0.06060606060606061,0.0,23,29,0.4423076923076923,0.5576923076923077,7500,7500,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104251/
Ак Барс,Динамо М,4,1,17,43,0.23529411764705882,0.023255813953488372,26,31,0.45614035087719296,0.543859649122807,8245,8900,0.9264044943820224,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104253/
Локомотив,Куньлунь Ред Стар,5,4,52,24,0.09615384615384616,0.16666666666666666,28,33,0.45901639344262296,0.5409836065573771,2000,9071,0.22048285745783266,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104255/
Северсталь,СКА,2,5,17,29,0.11764705882352941,0.1724137931034483,28,36,0.4375,0.5625,5149,6064,0.8491094986807388,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104259/
Динамо Мн,Витязь,1,2,28,18,0.03571428571428571,0.1111111111111111,31,17,0.6458333333333334,0.3541666666666667,8669,15266,0.5678632254683611,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104263/
ХК Сочи,Лада,5,4,32,35,0.15625,0.11428571428571428,32,32,0.5,0.5,2430,12000,0.2025,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104257/
Спартак,Салават Юлаев,6,2,32,34,0.1875,0.058823529411764705,21,33,0.3888888888888889,0.6111111111111112,6305,12396,0.5086318167150694,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104261/
Авангард,Адмирал,2,1,48,20,0.041666666666666664,0.05,32,29,0.5245901639344263,0.47540983606557374,12011,12011,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104265/
Нефтехимик,Амур,4,0,23,38,0.17391304347826086,0.0,36,23,0.6101694915254238,0.3898305084745763,2863,6050,0.4732231404958678,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104267/
Спартак,Лада,5,3,37,27,0.13513513513513514,0.1111111111111111,33,24,0.5789473684210527,0.42105263157894735,8729,12724,0.6860264067903175,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104283/
Трактор,Автомобилист,4,2,35,39,0.11428571428571428,0.05128205128205128,29,30,0.4915254237288136,0.5084745762711864,7500,7500,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104269/
Металлург Мг,Барыс,2,0,36,20,0.05555555555555555,0.0,34,24,0.5862068965517241,0.41379310344827586,7086,7700,0.9202597402597402,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104271/
Куньлунь Ред Стар,Сибирь,0,0,38,30,0.0,0.0,35,26,0.5737704918032787,0.4262295081967213,1317,7000,0.18814285714285714,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104285/
Ак Барс,Салават Юлаев,0,1,21,26,0.0,0.038461538461538464,29,20,0.5918367346938775,0.40816326530612246,8695,8900,0.9769662921348314,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104273/
Торпедо,Динамо М,3,1,19,48,0.15789473684210525,0.020833333333333332,25,24,0.5102040816326531,0.4897959183673469,5500,5600,0.9821428571428571,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104275/
Локомотив,СКА,1,2,51,12,0.0196078431372549,0.16666666666666666,46,16,0.7419354838709677,0.25806451612903225,7450,9071,0.8212986440304266,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104277/
ХК Сочи,ЦСКА,1,3,21,45,0.047619047619047616,0.06666666666666667,25,29,0.46296296296296297,0.5370370370370371,5353,12000,0.44608333333333333,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104279/
Северсталь,Витязь,6,2,35,15,0.17142857142857143,0.13333333333333333,25,34,0.423728813559322,0.576271186440678,5300,6064,0.8740105540897097,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104281/
Амур,Адмирал,0,2,48,35,0.0,0.05714285714285714,42,23,0.6461538461538462,0.35384615384615387,7100,7100,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104287/
Нефтехимик,Авангард,1,4,26,32,0.038461538461538464,0.125,33,30,0.5238095238095238,0.47619047619047616,3671,6050,0.6067768595041322,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104289/
Северсталь,Витязь,3,5,31,29,0.0967741935483871,0.1724137931034483,32,32,0.5,0.5,4748,6064,0.7829815303430079,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104291/
Металлург Мг,Сибирь,4,1,33,37,0.12121212121212122,0.02702702702702703,21,26,0.44680851063829785,0.5531914893617021,6140,7700,0.7974025974025974,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104293/
Лада,Динамо Мн,3,1,21,20,0.14285714285714285,0.05,26,31,0.45614035087719296,0.543859649122807,4327,6200,0.6979032258064516,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104295/
Торпедо,Барыс,4,2,41,23,0.0975609756097561,0.08695652173913043,30,29,0.5084745762711864,0.4915254237288136,5500,5600,0.9821428571428571,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104297/
СКА,ЦСКА,2,1,23,30,0.08695652173913043,0.03333333333333333,22,26,0.4583333333333333,0.5416666666666666,12448,12500,0.99584,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104299/
Амур,Адмирал,2,1,46,32,0.043478260869565216,0.03125,32,29,0.5245901639344263,0.47540983606557374,7100,7100,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104301/
Трактор,Авангард,0,0,33,42,0.0,0.0,27,30,0.47368421052631576,0.5263157894736842,7500,7500,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104303/
Нефтехимик,Салават Юлаев,3,2,17,39,0.17647058823529413,0.05128205128205128,24,35,0.4067796610169492,0.5932203389830508,3390,6050,0.5603305785123966,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104305/
Локомотив,Спартак,2,1,28,31,0.07142857142857142,0.03225806451612903,38,19,0.6666666666666666,0.3333333333333333,6979,9071,0.769374931099107,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104307/
Динамо М,Ак Барс,4,1,35,22,0.11428571428571428,0.045454545454545456,32,19,0.6274509803921569,0.37254901960784315,9815,11500,0.8534782608695652,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104309/
Сибирь,ХК Сочи,5,2,33,18,0.15151515151515152,0.1111111111111111,31,27,0.5344827586206896,0.46551724137931033,9812,12000,0.8176666666666667,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104311/
Автомобилист,Динамо Мн,1,4,37,22,0.02702702702702703,0.18181818181818182,25,38,0.3968253968253968,0.6031746031746031,4284,5570,0.7691202872531419,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104313/
Северсталь,ЦСКА,2,3,24,24,0.08333333333333333,0.125,26,40,0.3939393939393939,0.6060606060606061,4506,6064,0.7430738786279684,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104315/
Барыс,Нефтехимик,0,0,25,25,0.0,0.0,30,37,0.44776119402985076,0.5522388059701493,4621,12000,0.38508333333333333,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104317/
Металлург Мг,Трактор,6,3,30,35,0.2,0.08571428571428572,31,28,0.5254237288135594,0.4745762711864407,7120,7700,0.9246753246753247,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104319/
Салават Юлаев,Авангард,3,1,35,37,0.08571428571428572,0.02702702702702703,25,45,0.35714285714285715,0.6428571428571429,7129,8522,0.8365407181412814,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104321/
Локомотив,Лада,0,0,50,22,0.0,0.0,26,18,0.5909090909090909,0.4090909090909091,6686,9071,0.7370741924815346,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104323/
Динамо М,Торпедо,3,2,26,27,0.11538461538461539,0.07407407407407407,25,21,0.5434782608695652,0.45652173913043476,9681,11500,0.8418260869565217,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104325/
Куньлунь Ред Стар,Ак Барс,1,0,26,29,0.038461538461538464,0.0,26,25,0.5098039215686274,0.49019607843137253,1218,7000,0.174,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104327/
СКА,Спартак,3,2,25,21,0.12,0.09523809523809523,30,23,0.5660377358490566,0.4339622641509434,12224,12500,0.97792,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104329/
Амур,Северсталь,6,2,36,25,0.16666666666666666,0.08,39,18,0.6842105263157895,0.3157894736842105,5555,7100,0.782394366197183,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104331/
Адмирал,ХК Сочи,3,1,34,24,0.08823529411764706,0.041666666666666664,20,32,0.38461538461538464,0.6153846153846154,4049,5915,0.684530853761623,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104333/
Динамо Мн,ЦСКА,0,4,36,28,0.0,0.14285714285714285,30,21,0.5882352941176471,0.4117647058823529,15086,15266,0.9882090921000917,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104335/
Сибирь,Нефтехимик,3,1,17,32,0.17647058823529413,0.03125,21,27,0.4375,0.5625,10587,10587,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104337/
Металлург Мг,Спартак,3,1,47,31,0.06382978723404255,0.03225806451612903,34,18,0.6538461538461539,0.34615384615384615,7390,7700,0.9597402597402598,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104341/
Салават Юлаев,Трактор,4,0,25,35,0.16,0.0,29,31,0.48333333333333334,0.5166666666666667,8414,8522,0.9873269185637175,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104343/
Автомобилист,Лада,0,0,41,24,0.0,0.0,36,24,0.6,0.4,5545,5570,0.9955116696588869,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104339/
Витязь,Ак Барс,2,3,29,19,0.06896551724137931,0.15789473684210525,24,31,0.43636363636363634,0.5636363636363636,5225,5525,0.9457013574660633,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104345/
СКА,Торпедо,4,3,30,25,0.13333333333333333,0.12,32,32,0.5,0.5,12231,12500,0.97848,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104347/
Амур,ХК Сочи,2,5,31,36,0.06451612903225806,0.1388888888888889,30,32,0.4838709677419355,0.5161290322580645,7100,7100,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104349/
Адмирал,Северсталь,4,5,37,35,0.10810810810810811,0.14285714285714285,31,26,0.543859649122807,0.45614035087719296,5406,5915,0.9139475908706678,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104351/
Динамо Мн,Динамо М,1,4,23,21,0.043478260869565216,0.19047619047619047,29,34,0.4603174603174603,0.5396825396825397,14501,15266,0.9498886414253898,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104353/
Сибирь,Куньлунь Ред Стар,3,2,19,26,0.15789473684210525,0.07692307692307693,26,31,0.45614035087719296,0.543859649122807,9408,10587,0.8886370076508926,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104355/
Барыс,Витязь,2,5,33,27,0.06060606060606061,0.18518518518518517,29,28,0.5087719298245614,0.49122807017543857,4101,12000,0.34175,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104357/
Трактор,Торпедо,2,1,14,38,0.14285714285714285,0.02631578947368421,37,23,0.6166666666666667,0.38333333333333336,7500,7500,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104359/
Автомобилист,Спартак,1,4,32,27,0.03125,0.14814814814814814,35,15,0.7,0.3,5545,5570,0.9955116696588869,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104361/
ЦСКА,Локомотив,2,3,22,26,0.09090909090909091,0.11538461538461539,26,32,0.4482758620689655,0.5517241379310345,7575,12680,0.597397476340694,0,https://www.championat.com/hockey/_superleague/tournament/5383/match/1104363/
